employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate
35,Glasses,BigData,46,44,2,74241.29533,20293.91647,2,Female,70.5
1,Glasses,Search Engine,32,27,5,107853.1704,22051.05964,2,Female,70.9
14,Pear,Sales,30,22,7,112712.9037,22545.72174,2,Male,81.4
59,Glasses,AI,30,22,5,51487.97809,19542.41201,4,Male,66.2
23,Cheerper,Support,30,22,9,40000,18966.18051,4,Male,71.4
57,Pear,AI,30,30,1,61845.57733,14712.91154,4,Female,78
43,Pear,Design,35,31,4,75286.48355,18296.53144,2,Female,70
1,Pear,Sales,31,23,7,124098.8096,24792.91,1,Female,67.7
42,Glasses,Design,44,37,8,55588.90883,22460.10489,1,Male,74.6
62,Glasses,AI,49,48,3,98877.64135,9000,4,Male,76.1
15,Glasses,Search Engine,35,31,3,83167.3595,14106.09647,3,Male,69.4
8,Pear,Design,33,27,7,84615.88598,24792.91,1,Female,75.2
80,Cheerper,Support,30,23,7,40000,13870.15573,4,Female,65.4
49,Glasses,Search Engine,47,48,1,102005.2724,16876.39413,4,Female,64.7
16,Cheerper,BigData,30,22,9,80744.98786,13883.41696,5,Female,70.7
17,Pear,Sales,49,48,1,125501.4771,22427.17904,1,Female,74.4
75,Glasses,BigData,47,48,1,72463.1048,19075.42808,4,Female,75.2
69,Cheerper,Support,35,29,6,45494.78662,18097.03429,3,Female,66.3
44,Cheerper,BigData,38,30,8,57388.83838,22277.27101,1,Female,76.6
64,Cheerper,BigData,49,46,4,61389.04583,14318.0579,3,Female,73.2
18,Pear,Sales,35,31,4,82610.46725,17234.57819,2,Male,67.2
47,Pear,Sales,38,36,3,126726.7192,12262.33998,4,Female,64.8
38,Cheerper,Support,39,35,4,44663.88663,14962.59714,3,Male,73
19,Cheerper,Support,33,25,8,49785.77249,24109.78986,2,Male,79.2
54,Glasses,AI,41,34,6,46635.14914,22387.30643,1,Male,72.7
1,Cheerper,BigData,47,42,4,118451.3248,12499.6299,3,Female,67.6
28,Glasses,Search Engine,41,36,5,91823.98507,18992.47687,1,Male,62.9
12,Glasses,Search Engine,31,22,9,91583.77484,17549.97344,2,Male,80.6
34,Glasses,AI,41,40,1,129283.4166,20301.711,4,Female,76.3
37,Glasses,BigData,39,34,5,78081.77121,19750.67439,4,Male,73.7
36,Glasses,Search Engine,44,40,4,92692.01324,20789.69886,2,Female,79.5
26,Cheerper,BigData,30,22,7,74031.87042,21131.08845,3,Male,73.4
61,Glasses,Search Engine,49,47,4,57294.45875,24670.2207,1,Female,69.7
1,Glasses,AI,32,26,5,129807.9155,13843.58159,3,Male,74.6
57,Glasses,AI,42,39,3,65502.68203,17765.31622,3,Male,67.5
32,Pear,Sales,40,39,1,99466.16964,12275.89771,4,Female,66
1,Cheerper,Support,40,33,7,108866.3853,23086.36914,1,Male,76.7
80,Glasses,BigData,30,25,2,40000,24792.91,1,Male,75.1
58,Glasses,Search Engine,47,46,1,60149.83195,13776.83605,3,Male,65
22,Glasses,AI,32,28,4,73054.10863,19383.60286,2,Female,65.3
23,Glasses,Search Engine,30,22,9,62863.68052,22780.5439,2,Female,70.7
42,Glasses,BigData,43,38,5,43711.43863,23459.02214,1,Female,68.8
14,Glasses,Search Engine,39,35,4,95277.31954,16062.31389,3,Male,74.2
7,Glasses,AI,38,32,6,107255.0698,18196.94944,1,Female,72.6
1,Glasses,Search Engine,37,28,9,111175.2685,24792.91,1,Male,79.1
1,Cheerper,Search Engine,37,31,6,101413.7192,13141.70649,2,Female,73.9
60,Cheerper,Support,36,31,5,40000,9000,5,Male,68.8
58,Pear,AI,38,39,1,40000,24792.91,1,Female,61.4
67,Glasses,AI,38,35,3,54204.50796,14501.41767,3,Male,72.4
62,Cheerper,Support,49,48,2,41941.6709,14500.33234,2,Female,63.2
48,Glasses,Search Engine,45,41,4,89817.00137,19185.19079,2,Male,68.9
20,Cheerper,Support,42,39,3,78666.72359,20461.93359,3,Female,68.1
32,Cheerper,Support,42,36,5,60288.98219,20003.86545,1,Male,69.8
40,Glasses,BigData,31,22,9,62512.61408,14922.20787,4,Female,66.4
39,Cheerper,BigData,31,27,4,73585.20012,18884.63436,2,Male,67.8
51,Glasses,Search Engine,40,41,1,58001.58093,13469.83125,5,Male,76.7
1,Glasses,BigData,34,31,2,103485.8273,24792.91,1,Male,76.7
55,Cheerper,Support,35,27,8,56065.14882,19229.26212,3,Male,80.5
44,Cheerper,Support,41,39,2,59985.64329,24792.91,2,Male,71.4
38,Pear,Design,40,37,3,87914.13055,16539.11103,3,Male,73
76,Cheerper,Support,30,22,9,40000,24792.91,2,Male,78.7
44,Pear,Design,30,22,5,56071.60616,24792.91,1,Male,64.3
40,Cheerper,Support,45,38,6,40000,15921.91511,1,Male,76.8
80,Cheerper,Support,44,40,4,40000,16308.90795,2,Male,78.6
26,Cheerper,Support,40,34,6,55083.07106,23708.10224,1,Female,68.1
71,Glasses,Design,44,42,2,99713.0365,13152.46497,4,Female,78.4
10,Cheerper,BigData,30,22,9,65307.17956,20846.29903,2,Male,83.2
44,Cheerper,BigData,35,33,2,67086.71369,22872.36062,2,Female,74.9
6,Pear,Design,35,30,5,78531.89683,22169.71699,1,Female,74.9
40,Glasses,Search Engine,46,40,7,81645.23773,18325.59371,3,Female,67.5
35,Glasses,Design,36,28,8,66775.98146,17976.985,1,Female,78.2
1,Cheerper,BigData,36,29,8,111570.4955,21395.5859,2,Female,67.8
46,Glasses,Search Engine,41,37,4,67607.54436,23894.23866,1,Male,73.8
72,Glasses,AI,42,37,5,59220.28128,12474.39829,3,Female,74.7
8,Cheerper,Search Engine,37,29,8,104740.4699,17201.78406,3,Male,56.5
1,Glasses,Sales,30,22,9,153000,18800.75576,1,Female,74.9
14,Glasses,Search Engine,48,44,3,127428.0836,21390.99004,1,Male,85.1
10,Cheerper,Search Engine,37,28,8,86143.63776,15710.99849,3,Male,62.5
57,Glasses,Search Engine,41,36,4,66960.96001,18173.74909,3,Male,71.7
48,Glasses,BigData,37,31,6,48606.72851,17458.69322,4,Female,62.6
24,Cheerper,Support,33,25,8,58701.58327,17013.26795,3,Male,68.3
1,Glasses,Search Engine,30,22,9,150802.0992,22406.49672,2,Female,63.2
32,Cheerper,BigData,30,22,8,64854.86736,17748.97986,2,Male,73.4
47,Cheerper,BigData,43,40,3,64955.76121,15547.40071,3,Female,75.7
6,Glasses,Search Engine,33,24,9,99790.2555,24792.91,1,Female,75.1
36,Pear,Design,49,48,1,111291.0915,22034.86365,2,Male,66.8
50,Glasses,Search Engine,34,29,4,87617.35832,16592.86953,4,Female,68.5
42,Glasses,Design,40,35,5,104606.3457,24792.91,1,Female,73.6
1,Glasses,BigData,30,22,6,109673.5203,23000.08319,3,Male,67.5
23,Cheerper,Support,36,29,8,82247.7884,17915.36636,3,Male,66.3
59,Glasses,Search Engine,39,39,1,54839.91655,21539.6154,3,Female,69.7
15,Cheerper,Search Engine,42,35,7,84396.45628,14625.24873,2,Male,68.2
1,Glasses,Design,36,31,5,146885.6953,24242.14983,1,Male,74.1
77,Glasses,AI,47,46,1,82650.49374,9000,5,Male,77.8
59,Glasses,AI,45,46,1,75382.58643,12181.7063,4,Female,84.2
15,Pear,Sales,33,28,5,120783.6436,24331.75407,3,Female,73.5
1,Glasses,AI,40,40,1,111213.939,24792.91,1,Male,74.2
44,Glasses,Search Engine,35,33,2,73775.97471,24086.93354,3,Male,68
35,Cheerper,Support,49,48,3,90053.23922,24792.91,2,Male,69.4
71,Glasses,AI,47,45,2,78722.56689,13914.74736,3,Female,78.1
2,Pear,Design,30,22,8,111456.6292,15083.78453,4,Female,71.2
71,Glasses,Search Engine,30,22,8,40000,19906.34546,2,Male,73
14,Pear,Sales,30,25,5,119099.0449,22106.38412,1,Male,77.8
5,Glasses,AI,37,31,6,123877.7709,15663.48087,3,Female,71
9,Glasses,AI,40,34,6,94412.69972,16218.74349,2,Male,80
12,Glasses,AI,35,28,7,87032.62957,14403.0599,3,Female,75.4
33,Glasses,Design,32,25,7,71606.68535,22760.15866,1,Male,74.7
48,Glasses,AI,43,41,3,112126.3327,15958.85934,2,Male,68.5
1,Cheerper,Support,33,24,9,57015.96988,17928.62932,2,Male,75.6
1,Glasses,AI,30,22,9,107070.8798,21184.5438,1,Female,70.7
16,Pear,Sales,49,48,1,120796.9476,21200.29022,1,Female,73.8
26,Cheerper,Support,37,37,1,89985.04342,9000,5,Male,70.3
49,Glasses,Search Engine,49,48,1,80537.0451,18348.79546,2,Female,76.3
26,Glasses,Search Engine,30,24,4,93668.23445,23990.23302,3,Female,71.2
2,Cheerper,Support,36,34,2,94865.56088,15711.28729,5,Female,81.3
73,Glasses,Search Engine,30,24,5,40000,18886.46868,3,Male,70.3
40,Pear,Sales,38,35,3,118141.4882,11562.67956,4,Female,68.8
14,Cheerper,Support,34,24,9,62640.05066,16419.8108,3,Male,74.8
30,Glasses,Search Engine,30,22,7,79266.19033,20706.11728,3,Female,77.7
1,Glasses,AI,43,40,2,109991.5441,23848.85086,2,Male,76.8
6,Pear,Sales,30,22,7,138163.2587,24037.71824,1,Female,73.1
65,Cheerper,Support,34,28,7,40000,9000,5,Male,74.2
1,Cheerper,Support,30,22,9,93837.84912,12123.12925,4,Male,74.6
23,Pear,Sales,36,35,1,100515.2088,24792.63909,2,Female,65.4
4,Glasses,Design,32,24,8,107025.6517,16556.79831,2,Male,77.8
26,Glasses,Search Engine,38,34,3,94591.2234,12556.49762,4,Male,65.2
21,Glasses,AI,36,33,3,79246.29493,12305.88462,5,Male,66
63,Pear,Sales,37,35,2,69395.09497,21729.83773,3,Male,71.4
24,Glasses,AI,39,37,2,122160.4129,16872.12195,2,Male,69.6
56,Glasses,BigData,35,32,4,40000,20181.83662,3,Female,75.6
14,Cheerper,Support,37,32,5,94897.02305,24792.91,2,Female,74.3
80,Cheerper,Search Engine,49,48,3,64305.26915,19937.98317,2,Female,72.7
15,Pear,Design,33,30,3,119734.1012,15742.4888,3,Female,65.6
54,Pear,Sales,46,42,4,102450.7132,12797.93342,3,Male,72.3
75,Glasses,Search Engine,43,43,1,65997.93459,9673.591886,5,Female,70.9
59,Cheerper,Support,47,45,2,54202.5273,24792.91,1,Male,72.8
47,Glasses,Search Engine,39,34,5,69922.49071,14052.60162,3,Female,70
1,Pear,Design,30,22,5,93055.34812,18300.65398,2,Female,74.3
2,Glasses,AI,30,22,8,93971.80871,13283.37696,3,Male,70.9
31,Glasses,Search Engine,41,39,2,90656.75875,17679.62474,2,Male,73.5
38,Glasses,Design,46,43,2,107089.6108,11780.05172,3,Male,75.6
50,Pear,Sales,37,33,4,74647.51662,19734.81259,2,Male,69.1
21,Cheerper,BigData,49,42,9,81870.42523,16120.97827,1,Male,70
3,Cheerper,Support,40,35,5,101737.7262,24792.91,1,Male,74.6
45,Pear,Sales,43,43,1,97373.74426,21983.56872,1,Male,64.5
1,Cheerper,BigData,30,22,9,102563.8438,22676.14894,2,Female,78.5
14,Glasses,AI,41,35,5,102536.431,16201.27884,2,Male,72.3
22,Cheerper,BigData,38,32,6,90605.12494,9000,5,Female,71.8
44,Cheerper,Support,38,32,6,66917.3086,11337.79315,4,Male,75.1
15,Glasses,AI,30,22,9,60463.76798,14927.12298,3,Female,75.3
51,Glasses,Design,33,22,9,42531.20312,24792.91,1,Male,73.1
38,Glasses,AI,39,31,7,87576.91471,24792.91,1,Female,77.1
25,Glasses,Search Engine,44,43,1,88952.59458,22683.74372,1,Female,67.8
29,Cheerper,BigData,38,27,9,98320.2487,17502.5273,2,Female,76.9
14,Pear,Sales,38,34,4,116858.6382,24792.91,1,Female,66.4
30,Glasses,AI,30,22,6,80481.6204,19914.06786,2,Female,74.5
28,Pear,Design,41,36,5,99453.20375,19725.53565,2,Female,70.6
27,Glasses,Search Engine,30,22,8,67828.02466,19760.31302,3,Male,66
46,Pear,AI,41,39,2,66532.45695,19269.97025,3,Male,72.6
12,Cheerper,AI,33,24,9,100970.47,24792.91,1,Male,72.9
36,Cheerper,Search Engine,45,39,7,83478.51666,13536.42416,3,Male,65.3
1,Glasses,AI,35,27,8,141814.6281,16105.68362,4,Male,62.3
20,Pear,Design,37,34,3,100221.3679,22784.53442,2,Male,70.7
44,Glasses,AI,44,41,3,95822.0356,18143.85684,3,Male,79.9
19,Pear,Design,30,26,4,90979.064,18952.14598,3,Female,73
79,Cheerper,Support,46,46,1,50628.86807,11552.81613,4,Female,68
55,Glasses,AI,40,32,7,79968.81361,19397.12146,1,Male,78.2
34,Glasses,AI,41,35,6,62408.70859,24792.91,1,Male,77.1
15,Cheerper,Search Engine,44,41,2,123584.4911,9762.251508,5,Male,77.9
28,Cheerper,Search Engine,30,22,5,113330.906,16288.41732,4,Female,75.1
6,Cheerper,Support,30,22,7,47192.04021,11215.42852,4,Female,76.7
13,Glasses,AI,36,32,4,99628.9726,18138.65267,2,Male,75.4
21,Glasses,Search Engine,42,39,3,85147.05763,23502.97491,1,Female,69.3
25,Pear,Design,39,36,3,107046.595,17735.56767,3,Female,63.4
72,Glasses,Search Engine,44,40,4,47177.55024,11799.28067,3,Male,69.5
1,Glasses,Design,42,37,6,153000,20265.41771,2,Male,78.1
44,Glasses,Search Engine,30,25,2,55345.41814,20873.96063,4,Male,68.9
36,Cheerper,BigData,35,31,4,40678.36755,22514.90261,1,Male,70.9
36,Cheerper,BigData,38,35,2,85728.49682,11494.53204,4,Female,65.4
14,Pear,AI,31,28,3,43412.98175,23240.92583,1,Male,68.4
14,Glasses,AI,30,22,6,65347.53444,24792.91,2,Female,71.9
65,Cheerper,BigData,37,32,5,68657.54247,10104.57946,5,Male,74.5
49,Glasses,Search Engine,37,34,3,64785.51144,24792.91,2,Male,69.2
34,Glasses,AI,40,37,3,92180.7189,18628.46941,1,Male,69
53,Glasses,AI,32,29,3,61713.20486,18353.70411,4,Male,75.4
34,Cheerper,BigData,45,42,3,87160.43167,15771.1928,3,Male,73.5
17,Glasses,AI,35,37,1,96679.09926,24792.91,1,Female,73
44,Glasses,AI,40,33,7,63173.30257,15397.62282,2,Female,80.4
19,Cheerper,Support,43,32,9,47363.46416,9236.719449,3,Male,71
42,Pear,AI,36,36,1,65970.89924,18684.52955,3,Male,70.5
80,Glasses,Search Engine,45,42,3,41509.30534,9000,5,Female,74.6
30,Cheerper,Support,35,27,8,41645.11189,12768.42146,3,Male,68.5
1,Glasses,AI,40,34,6,96183.93867,24019.36313,1,Male,73.6
1,Cheerper,BigData,30,22,8,110948.1122,18646.40592,2,Male,72.7
12,Cheerper,BigData,35,28,7,73412.21552,11082.19211,3,Male,86.4
18,Glasses,AI,30,22,7,85157.12244,15871.14664,4,Female,72.8
1,Pear,Design,30,25,4,129746.2228,20744.98134,2,Male,77.2
6,Glasses,AI,46,43,4,123053.7723,14241.09786,2,Female,76.3
7,Cheerper,BigData,31,23,9,100703.6394,20374.11804,2,Female,67.2
17,Glasses,AI,38,32,6,105531.1948,16847.01204,2,Female,64.7
1,Cheerper,BigData,38,34,5,84443.13864,22140.41582,1,Male,73.3
1,Pear,Sales,30,22,4,107498.0779,21115.57545,2,Female,77.7
23,Glasses,Design,41,38,3,126617.0077,19588.88639,2,Male,73.1
1,Pear,Design,33,32,1,110721.6601,20744.06695,3,Male,71
32,Cheerper,Search Engine,46,42,5,91303.12788,21947.24399,1,Female,71.1
1,Glasses,AI,37,31,6,153000,17746.95051,3,Male,65.7
70,Glasses,Search Engine,42,42,1,40000,14415.2041,4,Female,66.3
26,Cheerper,Support,37,32,5,43858.03225,16193.26619,4,Male,63.9
36,Glasses,AI,42,34,8,90500.95019,20685.66549,1,Female,67.7
33,Pear,Design,33,33,1,102050.3581,18290.21184,4,Male,68
19,Cheerper,BigData,44,45,1,132956.8092,18740.19015,3,Female,75.1
43,Pear,Design,33,29,5,69047.48579,24792.91,1,Female,69.6
1,Glasses,Search Engine,30,29,1,104760.8849,21963.81556,3,Female,71.8
60,Glasses,AI,40,37,3,66147.43761,16781.73018,2,Female,72.3
30,Glasses,BigData,39,37,2,40000,12217.51614,3,Male,73.7
6,Glasses,Search Engine,38,33,5,87146.12808,20110.44018,1,Female,66.9
33,Cheerper,Search Engine,46,40,6,80462.99873,20592.98586,1,Male,78.1
46,Pear,Design,31,29,2,53911.53993,24792.91,2,Male,63.8
12,Glasses,BigData,30,27,3,70295.34966,24327.85208,2,Female,68.9
20,Glasses,AI,40,37,3,116980.481,15768.61156,4,Male,71.5
49,Pear,Sales,31,28,3,62623.20747,24792.91,1,Male,74.9
47,Glasses,AI,37,32,5,75269.05169,14187.09059,3,Male,78.9
1,Glasses,Search Engine,30,22,9,121215.1172,21748.42423,2,Male,76.7
2,Glasses,AI,36,28,7,70457.87,22433.49513,1,Male,79.7
13,Cheerper,BigData,36,30,6,98741.82007,19480.87205,2,Male,68.1
53,Cheerper,Search Engine,41,34,7,82456.30522,9000,5,Female,78.8
1,Cheerper,Search Engine,38,30,8,114109.52,22590.23073,1,Male,78.1
22,Glasses,AI,39,33,5,80301.09673,24674.49417,1,Male,60.2
19,Glasses,AI,30,24,4,77751.62226,21133.99979,4,Male,70.3
33,Cheerper,BigData,46,39,7,66598.62846,12590.82134,3,Female,76.1
47,Glasses,AI,44,46,1,93988.94882,20048.98498,4,Male,68.6
1,Glasses,Design,41,33,9,133192.2324,16962.53881,1,Female,68
24,Cheerper,Support,33,29,4,68435.85689,14558.06908,3,Female,82.1
11,Pear,Design,30,28,1,94886.18594,13906.47501,5,Female,71.1
25,Glasses,AI,45,39,6,116958.4961,23143.4876,1,Male,73.4
40,Glasses,AI,39,33,6,76239.88838,17813.73919,3,Female,65.9
22,Pear,Sales,36,30,6,125592.5994,20782.7464,2,Female,69.2
62,Glasses,AI,49,47,3,78409.16728,24050.98348,1,Male,67.6
1,Glasses,Design,30,22,5,81882.82264,24792.91,1,Male,77.1
1,Glasses,AI,30,22,4,108669.2959,20918.55234,3,Female,73.9
55,Glasses,AI,46,44,2,78484.25441,19774.68403,2,Male,68.7
51,Glasses,Search Engine,43,38,5,76635.28496,21477.25254,2,Male,75.1
21,Glasses,Search Engine,36,31,5,97983.46264,15006.96702,3,Male,70.7
8,Cheerper,Search Engine,31,24,8,114913.1331,19161.89303,4,Female,73.8
35,Cheerper,Support,31,28,4,59549.64233,21128.47615,2,Male,72.6
15,Glasses,Search Engine,39,31,8,116470.9885,19092.20296,2,Male,75.1
80,Pear,Sales,47,46,1,54344.23234,24553.65759,1,Female,72.8
47,Glasses,Search Engine,34,33,2,81940.10818,22697.07206,3,Male,73.1
22,Glasses,AI,32,23,9,66226.99506,24792.91,1,Female,79.3
10,Cheerper,Search Engine,38,33,5,114386.5234,21147.8665,3,Male,75.3
36,Cheerper,Search Engine,46,42,4,92890.31527,24792.91,1,Male,70.5
2,Cheerper,Support,46,39,7,95887.08015,17637.76995,3,Male,72.6
14,Pear,Sales,35,31,5,99627.25774,11419.46398,2,Male,78.1
68,Glasses,Search Engine,39,32,7,54143.81585,9000,5,Male,73.3
80,Glasses,AI,49,48,1,50721.05359,22325.12464,1,Female,69.6
20,Pear,AI,32,31,1,71552.24886,21808.42048,3,Female,67.4
75,Pear,Design,49,47,4,89397.87364,13525.3739,4,Male,73.7
80,Glasses,BigData,46,46,1,40000,19079.7653,2,Male,67
34,Pear,Sales,43,38,6,81416.67901,19657.67746,1,Female,79.1
23,Glasses,AI,43,43,1,125612.3644,15479.06379,3,Female,66
1,Pear,Design,30,25,4,85204.82614,24792.91,1,Male,78.8
32,Glasses,BigData,35,28,8,56205.63649,14444.09255,3,Female,71.4
35,Glasses,BigData,30,23,5,47464.92301,15569.43161,3,Male,66.3
46,Glasses,Search Engine,37,39,1,80989.0927,22259.8561,2,Female,71.8
5,Cheerper,Support,30,22,9,77679.01048,17079.58487,4,Male,68.1
56,Pear,Design,45,43,3,71593.97083,23471.94117,1,Female,72
27,Glasses,AI,33,30,2,79547.64698,23431.9209,3,Female,68.1
52,Cheerper,Support,37,31,6,52825.77685,19317.06596,2,Male,77.1
1,Glasses,Sales,48,39,9,137705.538,11148.7187,3,Male,74.5
50,Glasses,Search Engine,30,22,4,78928.37491,22773.94849,4,Male,65.5
65,Cheerper,Support,31,22,9,40000,12540.53562,4,Male,70
30,Cheerper,BigData,41,38,3,99431.65869,20423.87977,3,Female,75.2
7,Glasses,AI,32,22,9,63626.01139,24214.59275,1,Female,79.4
14,Pear,Design,37,37,1,145240.8568,20551.16854,4,Female,70.6
80,Cheerper,Search Engine,38,35,3,44345.72196,11050.48068,5,Male,66.3
7,Glasses,Search Engine,36,33,3,73039.1799,24792.91,1,Male,76.7
58,Cheerper,Support,42,42,1,44729.66023,9223.941774,5,Female,74.6
26,Cheerper,BigData,41,35,6,64507.22265,14637.99793,3,Male,79.1
30,Glasses,Search Engine,38,32,6,88966.48452,20338.97889,3,Female,73.8
4,Cheerper,Search Engine,39,32,7,109430.5423,20715.47717,2,Male,70.1
28,Glasses,Sales,37,35,2,149571.0711,12352.27684,5,Female,73.7
30,Pear,AI,30,22,4,70466.70094,19217.53108,3,Female,73
28,Glasses,AI,36,34,2,87250.16758,18716.5584,3,Female,68.2
39,Glasses,AI,36,26,9,40962.57731,19553.30295,1,Male,74.2
9,Glasses,AI,30,23,4,106279.6159,24792.91,1,Female,70.4
1,Pear,Sales,41,45,1,153000,18155.86188,3,Female,74.8
55,Cheerper,Support,32,30,2,40000,13660.37353,5,Female,73.4
63,Glasses,Search Engine,35,34,1,40000,23189.44065,1,Male,65.5
71,Glasses,Search Engine,42,38,5,49788.20007,16197.48908,3,Male,66.5
66,Glasses,BigData,36,38,1,50847.5676,24792.91,1,Female,70.3
28,Pear,Design,49,47,5,87372.39117,22774.18217,1,Male,72.8
62,Glasses,AI,40,34,5,67481.99942,17671.48829,3,Male,76
1,Glasses,AI,39,36,4,153000,14645.35727,4,Male,74.4
35,Glasses,Design,44,40,4,143504.5723,9852.093218,5,Female,79.4
32,Pear,Design,37,33,3,103393.2672,16205.31671,2,Female,69.1
26,Glasses,AI,30,22,5,94948.28722,22301.27782,3,Female,69.1
32,Glasses,AI,39,27,9,40000,13648.89303,1,Male,68.5
16,Glasses,Design,32,25,8,105683.2552,21090.95545,1,Female,76.4
1,Pear,Design,35,31,4,135649.8956,21700.79195,2,Male,71.8
37,Pear,Design,30,22,4,74610.75839,21674.03448,2,Female,62.1
33,Glasses,AI,38,34,4,103436.4427,14723.73436,3,Female,72.8
44,Glasses,Search Engine,42,36,5,68541.15553,20249.29618,1,Male,73.6
64,Cheerper,Search Engine,30,22,9,40000,15013.83594,4,Female,72.2
7,Cheerper,Search Engine,48,47,2,122082.1036,15553.93855,2,Male,73.2
11,Glasses,AI,44,40,4,123324.7062,16179.93225,3,Male,66
54,Pear,Design,46,44,2,101654.2559,22287.92195,2,Male,79.8
17,Glasses,Search Engine,30,22,5,74634.77718,20987.25776,3,Female,73.6
68,Glasses,AI,31,25,6,51346.96804,18594.05363,2,Male,63.2
3,Pear,Design,41,37,4,100612.3213,23118.03288,1,Male,71.9
17,Glasses,Search Engine,32,24,8,58775.79421,24792.91,1,Male,74.7
23,Pear,Sales,30,22,5,97112.47443,19674.74161,2,Male,66.1
46,Pear,Sales,44,45,1,123114.1339,9000,4,Female,73.9
13,Glasses,AI,48,43,6,126483.4208,18108.24002,2,Female,81.3
1,Glasses,Search Engine,30,22,8,77714.13555,20888.21301,2,Female,69.4
25,Pear,Design,30,22,9,84060.09254,19096.12486,2,Female,75
22,Cheerper,Support,35,27,8,62522.51047,17461.97307,3,Male,73.9
31,Pear,Sales,49,48,1,95357.57678,20334.89381,1,Male,76.3
35,Glasses,BigData,30,22,4,40000,22713.48984,3,Female,70.9
40,Pear,Sales,49,48,1,113846.2538,11005.91999,3,Male,66.1
41,Glasses,AI,46,44,2,82756.30914,14890.08008,3,Male,76.1
56,Glasses,Search Engine,34,34,1,71392.69971,13339.78142,4,Male,65.7
4,Cheerper,BigData,43,33,9,109575.5014,12943.24609,3,Female,82.6
27,Glasses,AI,34,30,4,102155.1402,14694.89216,3,Female,74.4
26,Glasses,Search Engine,41,33,8,71716.0411,14088.49098,3,Male,70.2
25,Glasses,Search Engine,43,39,4,104751.7768,23580.01888,1,Male,77.6
25,Cheerper,Search Engine,46,43,3,80794.93167,14881.78258,2,Male,71.8
1,Cheerper,Design,40,31,9,151214.2627,24792.91,1,Female,72.3
28,Glasses,BigData,30,26,4,71666.03694,18418.79411,4,Male,68
21,Pear,Sales,37,34,3,107435.3326,22880.27084,1,Male,62.1
1,Pear,Design,38,35,3,99328.45663,24792.91,1,Female,74.5
39,Cheerper,Support,49,48,1,80076.20175,19579.40824,3,Male,63.3
36,Cheerper,Support,32,25,6,40000,10540.60003,4,Male,68.1
18,Cheerper,Support,46,41,5,78511.67959,16773.8245,3,Female,74.7
20,Cheerper,Support,47,39,8,84058.68082,18325.13014,1,Female,70.9
1,Pear,Design,32,25,7,92682.01593,22090.48893,2,Female,73.2
1,Glasses,Search Engine,35,28,7,119001.3832,21799.83257,1,Male,66.5
35,Pear,Sales,42,38,4,108040.0622,12936.98767,3,Male,70.3
4,Glasses,Design,30,26,5,140683.329,16303.07575,3,Female,72.5
32,Glasses,AI,30,25,5,95485.68954,21294.54095,3,Female,66.9
5,Glasses,AI,37,32,6,115858.4504,13590.89742,3,Male,80.8
1,Glasses,Search Engine,30,22,6,101157.3286,17550.87467,4,Male,68.8
16,Glasses,AI,41,35,6,75330.83605,21057.34911,1,Male,79.4
21,Glasses,Search Engine,36,31,5,74257.59427,16778.59921,2,Male,71.2
39,Cheerper,Support,49,46,3,110121.2577,17950.59741,3,Male,64.2
52,Pear,Design,34,30,4,59843.06841,14488.14432,3,Male,65.9
1,Cheerper,BigData,43,42,1,141183.1846,24792.91,2,Male,72
34,Pear,Design,38,36,3,105230.0549,15727.96284,3,Male,76.7
5,Glasses,Search Engine,45,40,4,92084.4302,20868.0946,1,Female,81
31,Cheerper,Search Engine,38,34,4,89100.62723,16465.73529,3,Male,72.4
8,Pear,Sales,32,26,6,115453.6549,19165.93536,2,Female,66.2
1,Cheerper,BigData,39,35,4,113343.6916,18656.66395,2,Female,73.2
16,Pear,Sales,41,32,9,146487.0815,20332.56808,1,Female,69.3
19,Pear,Design,46,45,1,129850.3849,17010.20361,3,Female,73.3
38,Pear,Design,33,29,3,94122.95878,22430.23624,3,Female,66.5
30,Cheerper,Support,41,32,9,80620.69398,12920.26402,4,Female,63
47,Glasses,Search Engine,47,46,1,70577.26398,23438.99388,1,Female,77.9
27,Pear,Sales,35,31,4,120508.535,19689.79486,2,Male,70.5
